lang,QID,url,lang_href,policy_name_en,category,policy_type
et,Q5641607,https://et.wikipedia.org/wiki/Vikipeedia:Arutelulehek%C3%BClg,et,Wikipedia:Talk page guidelines,Behavioral,Guideline
fa,Q5641607,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B1%D9%87%D9%86%D9%85%D9%88%D8%AF%D9%87%D8%A7%DB%8C_%D8%B5%D9%81%D8%AD%D9%87_%D8%A8%D8%AD%D8%AB,fa,Wikipedia:Talk page guidelines,Behavioral,Guideline
hi,Q5641607,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BE_%E0%A4%A6%E0%A4%BF%E0%A4%B6%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6,hi,Wikipedia:Talk page guidelines,Behavioral,Guideline
hu,Q5641607,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Vitalapok_haszn%C3%A1lata,hu,Wikipedia:Talk page guidelines,Behavioral,Guideline
id,Q5641607,https://id.wikipedia.org/wiki/Wikipedia:Panduan_halaman_pembicaraan,id,Wikipedia:Talk page guidelines,Behavioral,Guideline
ilo,Q5641607,https://ilo.wikipedia.org/wiki/Wikipedia:Dagiti_alagaden_ti_tungtungan_a_panid,ilo,Wikipedia:Talk page guidelines,Behavioral,Guideline
ja,Q5641607,https://ja.wikipedia.org/wiki/Wikipedia:%E3%83%8E%E3%83%BC%E3%83%88%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E3%82%AC%E3%82%A4%E3%83%89%E3%83%A9%E3%82%A4%E3%83%B3,ja,Wikipedia:Talk page guidelines,Behavioral,Guideline
ka,Q5641607,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%92%E1%83%90%E1%83%9C%E1%83%AE%E1%83%98%E1%83%9A%E1%83%95%E1%83%98%E1%83%A1_%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%9B%E1%83%90%E1%83%A0%E1%83%97%E1%83%95%E1%83%90,ka,Wikipedia:Talk page guidelines,Behavioral,Guideline
ko,Q5641607,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%ED%86%A0%EB%A1%A0_%EB%AC%B8%EC%84%9C_%EC%A7%80%EC%B9%A8,ko,Wikipedia:Talk page guidelines,Behavioral,Guideline
ksh,Q5641607,https://ksh.wikipedia.org/wiki/Wikipedia:Wat_sinn_dann_Klaaf-Sigge%3F,ksh,Wikipedia:Talk page guidelines,Behavioral,Guideline
lt,Q5641607,https://lt.wikipedia.org/wiki/Vikipedija:Aptarimai,lt,Wikipedia:Talk page guidelines,Behavioral,Guideline
ms,Q5641607,https://ms.wikipedia.org/wiki/Wikipedia:Laman_perbincangan,ms,Wikipedia:Talk page guidelines,Behavioral,Guideline
my,Q5641607,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:%E1%80%86%E1%80%BD%E1%80%B1%E1%80%B8%E1%80%94%E1%80%BD%E1%80%B1%E1%80%B8%E1%80%81%E1%80%BB%E1%80%80%E1%80%BA%E1%80%85%E1%80%AC%E1%80%99%E1%80%BB%E1%80%80%E1%80%BA%E1%80%94%E1%80%BE%E1%80%AC_%E1%80%9C%E1%80%99%E1%80%BA%E1%80%B8%E1%80%8A%E1%80%BD%E1%80%BE%E1%80%94%E1%80%BA%E1%80%81%E1%80%BB%E1%80%80%E1%80%BA%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8,my,Wikipedia:Talk page guidelines,Behavioral,Guideline
nl,Q5641607,https://nl.wikipedia.org/wiki/Wikipedia:Overlegpagina,nl,Wikipedia:Talk page guidelines,Behavioral,Guideline
pt,Q5641607,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:P%C3%A1gina_de_discuss%C3%A3o_de_artigo,pt,Wikipedia:Talk page guidelines,Behavioral,Guideline
ru,Q5641607,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%BE%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B9,ru,Wikipedia:Talk page guidelines,Behavioral,Guideline
sco,Q5641607,https://sco.wikipedia.org/wiki/Wikipedia:Collogue_page_guidelines,sco,Wikipedia:Talk page guidelines,Behavioral,Guideline
sd,Q5641607,https://sd.wikipedia.org/wiki/%D9%88%DA%AA%D9%8A%D9%BE%D9%8A%DA%8A%D9%8A%D8%A7:%D8%A8%D8%AD%D8%AB_%D8%B5%D9%81%D8%AD%D9%88_%D8%A7%D8%B5%D9%88%D9%84,sd,Wikipedia:Talk page guidelines,Behavioral,Guideline
shn,Q5641607,https://shn.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%82%87%E1%81%B6%E1%80%AE%E1%82%87%E1%81%BD%E1%80%AE%E1%80%B8%E1%80%90%E1%80%AE%E1%80%B8%E1%80%9A%E1%82%83%E1%80%B8:%E1%81%B5%E1%82%85%E1%80%99%E1%80%BA%E1%80%99%E1%80%AD%E1%80%AF%E1%80%9D%E1%80%BA%E1%80%B8_%E1%81%BC%E1%82%83%E1%82%88%E1%80%9C%E1%80%AD%E1%81%B5%E1%80%BA%E1%82%88_%E1%80%9C%E1%80%BD%E1%80%84%E1%80%BA%E1%82%88%E1%80%A2%E1%80%AF%E1%80%95%E1%80%BA%E1%82%87%E1%80%A2%E1%80%B0%E1%80%9D%E1%80%BA%E1%80%B8,shn,Wikipedia:Talk page guidelines,Behavioral,Guideline
simple,Q5641607,https://simple.wikipedia.org/wiki/Wikipedia:Talk_page,en-simple,Wikipedia:Talk page guidelines,Behavioral,Guideline
si,Q5641607,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B7%83%E0%B7%8F%E0%B6%9A%E0%B6%A0%E0%B7%8A%E0%B6%A1%E0%B7%8F_%E0%B6%B4%E0%B7%92%E0%B6%A7%E0%B7%94_%E0%B6%B8%E0%B7%8F%E0%B6%BB%E0%B7%8A%E0%B6%9C%E0%B7%9D%E0%B6%B4%E0%B6%AF%E0%B7%9A%E0%B7%81%E0%B6%B1,si,Wikipedia:Talk page guidelines,Behavioral,Guideline
sl,Q5641607,https://sl.wikipedia.org/wiki/Wikipedija:Smernice_za_pogovorne_strani,sl,Wikipedia:Talk page guidelines,Behavioral,Guideline
sr,Q5641607,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%A1%D0%BC%D0%B5%D1%80%D0%BD%D0%B8%D1%86%D0%B5_%D0%B7%D0%B0_%D0%BA%D0%BE%D1%80%D0%B8%D1%88%D1%9B%D0%B5%D1%9A%D0%B5_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B5_%D0%B7%D0%B0_%D1%80%D0%B0%D0%B7%D0%B3%D0%BE%D0%B2%D0%BE%D1%80,sr,Wikipedia:Talk page guidelines,Behavioral,Guideline
su,Q5641607,https://su.wikipedia.org/wiki/Wikipedia:Kaca_obrolan,su,Wikipedia:Talk page guidelines,Behavioral,Guideline
ta,Q5641607,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%AA%E0%AF%87%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D,ta,Wikipedia:Talk page guidelines,Behavioral,Guideline
te,Q5641607,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%9A%E0%B0%B0%E0%B1%8D%E0%B0%9A_%E0%B0%AA%E0%B1%87%E0%B0%9C%E0%B1%80_%E0%B0%AE%E0%B0%BE%E0%B0%B0%E0%B1%8D%E0%B0%97%E0%B0%A6%E0%B0%B0%E0%B1%8D%E0%B0%B6%E0%B0%95%E0%B0%BE%E0%B0%B2%E0%B1%81,te,Wikipedia:Talk page guidelines,Behavioral,Guideline
tr,Q5641607,https://tr.wikipedia.org/wiki/Vikipedi:Tart%C4%B1%C5%9Fma_sayfas%C4%B1,tr,Wikipedia:Talk page guidelines,Behavioral,Guideline
ts,Q5641607,https://ts.wikipedia.org/wiki/Wikipedia:Swiletelo_swa_tluka_ra_ku_vulavula,ts,Wikipedia:Talk page guidelines,Behavioral,Guideline
ur,Q5641607,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%DB%81%D8%AF%D8%A7%DB%8C%D8%A7%D8%AA_%D8%A8%D8%B1%D8%A7%D8%A6%DB%92_%D8%AA%D8%A8%D8%A7%D8%AF%D9%84%DB%82_%D8%AE%DB%8C%D8%A7%D9%84_%D8%B5%D9%81%D8%AD%DB%81,ur,Wikipedia:Talk page guidelines,Behavioral,Guideline
vi,Q5641607,https://vi.wikipedia.org/wiki/Wikipedia:Trang_th%E1%BA%A3o_lu%E1%BA%ADn,vi,Wikipedia:Talk page guidelines,Behavioral,Guideline
zh,Q5641607,https://zh.wikipedia.org/wiki/Wikipedia:%E8%A8%8E%E8%AB%96%E9%A0%81%E6%8C%87%E5%BC%95,zh,Wikipedia:Talk page guidelines,Behavioral,Guideline
ar,Q4663321,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D9%84%D8%AD%D9%88%D8%B8%D9%8A%D8%A9_(%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5),ar,Wikipedia:Notability (people),Notability,Guideline
arz,Q4663321,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D9%84%D8%AD%D9%88%D8%B8%D9%8A%D9%87_%D8%A7%D9%84%D8%A7%D8%B4%D8%AE%D8%A7%D8%B5,arz,Wikipedia:Notability (people),Notability,Guideline
as,Q4663321,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE_(%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF),as,Wikipedia:Notability (people),Notability,Guideline
azb,Q4663321,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A2%D8%AF%D9%84%DB%8C%D9%85%D9%84%DB%8C%D9%82_(%D8%B4%D8%AE%D8%B5%D9%84%D8%B1),azb,Wikipedia:Notability (people),Notability,Guideline
az,Q4663321,https://az.wikipedia.org/wiki/Vikipediya:Ensiklopedik_%C9%99h%C9%99miyy%C9%99tlilik_(%C5%9F%C9%99xsl%C9%99r),az,Wikipedia:Notability (people),Notability,Guideline
ba,Q4663321,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D0%B5%D1%80%D1%81%D0%BE%D0%BD%D0%B0%D0%BB%D0%B8%D0%B9%D2%99%D0%B0%D1%80%D2%99%D1%8B%D2%A3_%D3%99%D2%BB%D3%99%D0%BC%D0%B8%D3%99%D1%82%D0%BB%D0%B5%D0%BB%D0%B5%D0%B3%D0%B5_%D0%BA%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B9%D2%99%D0%B0%D1%80%D1%8B,ba,Wikipedia:Notability (people),Notability,Guideline
be-tarask,Q4663321,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%97%D0%BD%D0%B0%D1%87%D0%BD%D0%B0%D1%81%D1%8C%D1%86%D1%8C_%D0%B0%D1%81%D0%BE%D0%B1%D0%B0%D1%9E,be-tarask,Wikipedia:Notability (people),Notability,Guideline
be,Q4663321,https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%8B%D1%8F:%D0%97%D0%BD%D0%B0%D1%87%D0%BD%D0%B0%D1%81%D1%86%D1%8C_%D0%B0%D1%81%D0%BE%D0%B1,be,Wikipedia:Notability (people),Notability,Guideline
bg,Q4663321,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%97%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82_(%D1%85%D0%BE%D1%80%D0%B0),bg,Wikipedia:Notability (people),Notability,Guideline
bn,Q4663321,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE_(%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF),bn,Wikipedia:Notability (people),Notability,Guideline
ca,Q4663321,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Criteris_d%27admissibilitat_(biografies),ca,Wikipedia:Notability (people),Notability,Guideline
ce,Q4663321,https://ce.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8:%D0%90%D0%B4%D0%B0%D0%BC%D0%B8%D0%B9%D0%BD_%D0%BB%D0%B0%D1%80%D0%B0%D0%BC%D0%B0%D0%BD_%D0%BA%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B5%D1%88,ce,Wikipedia:Notability (people),Notability,Guideline
cs,Q4663321,https://cs.wikipedia.org/wiki/Wikipedie:V%C3%BDznamnost_(lid%C3%A9),cs,Wikipedia:Notability (people),Notability,Guideline
da,Q4663321,https://da.wikipedia.org/wiki/Wikipedia:Kriterier_for_biografier,da,Wikipedia:Notability (people),Notability,Guideline
el,Q4663321,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%95%CE%B3%CE%BA%CF%85%CE%BA%CE%BB%CE%BF%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BA%CF%8C%CF%84%CE%B7%CF%84%CE%B1_(%CE%AC%CE%BD%CE%B8%CF%81%CF%89%CF%80%CE%BF%CE%B9),el,Wikipedia:Notability (people),Notability,Guideline
en,Q4663321,https://en.wikipedia.org/wiki/Wikipedia:Notability_(people),en,Wikipedia:Notability (people),Notability,Guideline
es,Q4663321,https://es.wikipedia.org/wiki/Wikipedia:Criterio_de_relevancia_en_art%C3%ADculos_biogr%C3%A1ficos,es,Wikipedia:Notability (people),Notability,Guideline
fa,Q4663321,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_(%D8%A7%D9%81%D8%B1%D8%A7%D8%AF),fa,Wikipedia:Notability (people),Notability,Guideline
fr,Q4663321,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Notori%C3%A9t%C3%A9_des_personnes,fr,Wikipedia:Notability (people),Notability,Guideline
gu,Q4663321,https://gu.wikipedia.org/wiki/%E0%AA%B5%E0%AA%BF%E0%AA%95%E0%AA%BF%E0%AA%AA%E0%AB%80%E0%AA%A1%E0%AA%BF%E0%AA%AF%E0%AA%BE:%E0%AA%A8%E0%AB%8B%E0%AA%82%E0%AA%A7%E0%AA%A8%E0%AB%80%E0%AA%AF%E0%AA%A4%E0%AA%BE_(%E0%AA%B5%E0%AB%8D%E0%AA%AF%E0%AA%95%E0%AB%8D%E0%AA%A4%E0%AA%BF_%E0%AA%95%E0%AB%87_%E0%AA%B2%E0%AB%8B%E0%AA%95%E0%AB%8B),gu,Wikipedia:Notability (people),Notability,Guideline
he,Q4663321,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%A2%D7%A7%D7%A8%D7%95%D7%A0%D7%95%D7%AA_%D7%95%D7%A7%D7%95%D7%95%D7%99%D7%9D_%D7%9E%D7%A0%D7%97%D7%99%D7%9D_%D7%9C%D7%99%D7%A6%D7%99%D7%A8%D7%AA_%D7%A2%D7%A8%D7%9B%D7%99_%D7%90%D7%99%D7%A9%D7%99%D7%9D,he,Wikipedia:Notability (people),Notability,Guideline
hi,Q4663321,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%89%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%A8%E0%A5%80%E0%A4%AF%E0%A4%A4%E0%A4%BE_(%E0%A4%B2%E0%A5%8B%E0%A4%97),hi,Wikipedia:Notability (people),Notability,Guideline
hy,Q4663321,https://hy.wikipedia.org/wiki/%D5%8E%D5%AB%D6%84%D5%AB%D5%BA%D5%A5%D5%A4%D5%AB%D5%A1:%D5%86%D5%B7%D5%A1%D5%B6%D5%A1%D5%AF%D5%A1%D5%AC%D5%AB%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6_(%D5%B4%D5%A1%D6%80%D5%A4%D5%AB%D5%AF),hy,Wikipedia:Notability (people),Notability,Guideline
id,Q4663321,https://id.wikipedia.org/wiki/Wikipedia:Kelayakan_artikel/Tokoh,id,Wikipedia:Notability (people),Notability,Guideline
is,Q4663321,https://is.wikipedia.org/wiki/Wikipedia:Markver%C3%B0ugleiki_(f%C3%B3lk),is,Wikipedia:Notability (people),Notability,Guideline
it,Q4663321,https://it.wikipedia.org/wiki/Aiuto:Criteri_di_enciclopedicit%C3%A0/Biografie,it,Wikipedia:Notability (people),Notability,Guideline
ja,Q4663321,https://ja.wikipedia.org/wiki/Wikipedia:%E7%89%B9%E7%AD%86%E6%80%A7_(%E4%BA%BA%E7%89%A9),ja,Wikipedia:Notability (people),Notability,Guideline
ka,Q4663321,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%91%E1%83%98%E1%83%9D%E1%83%92%E1%83%A0%E1%83%90%E1%83%A4%E1%83%98%E1%83%98%E1%83%A1_%E1%83%94%E1%83%9C%E1%83%AA%E1%83%98%E1%83%99%E1%83%9A%E1%83%9D%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%A3%E1%83%A0%E1%83%98_%E1%83%9B%E1%83%9C%E1%83%98%E1%83%A8%E1%83%95%E1%83%9C%E1%83%94%E1%83%9A%E1%83%9D%E1%83%91%E1%83%90,ka,Wikipedia:Notability (people),Notability,Guideline
ko,Q4663321,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EB%AC%B8%EC%84%9C_%EB%93%B1%EC%9E%AC_%EA%B8%B0%EC%A4%80_(%EC%9D%B8%EB%AC%BC),ko,Wikipedia:Notability (people),Notability,Guideline
lt,Q4663321,https://lt.wikipedia.org/wiki/Vikipedija:Reik%C5%A1mingumas_(biografiniai_straipsniai),lt,Wikipedia:Notability (people),Notability,Guideline
ml,Q4663321,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%B6%E0%B5%8D%E0%B4%B0%E0%B4%A6%E0%B5%8D%E0%B4%A7%E0%B5%87%E0%B4%AF%E0%B4%A4_(%E0%B4%B5%E0%B5%8D%E0%B4%AF%E0%B4%95%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%95%E0%B5%BE),ml,Wikipedia:Notability (people),Notability,Guideline
my,Q4663321,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:%E1%80%91%E1%80%84%E1%80%BA%E1%80%9B%E1%80%BE%E1%80%AC%E1%80%B8%E1%80%A1%E1%80%9B%E1%80%B1%E1%80%B8%E1%80%95%E1%80%AB%E1%80%99%E1%80%BE%E1%80%AF_(%E1%80%9C%E1%80%B0%E1%80%95%E1%80%AF%E1%80%82%E1%80%B9%E1%80%82%E1%80%AD%E1%80%AF%E1%80%9C%E1%80%BA%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8),my,Wikipedia:Notability (people),Notability,Guideline
mzn,Q4663321,https://mzn.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A2%D8%AF%D9%85%D9%88%D9%86_%D8%AC%D8%A7%D8%AF%DA%A9%D8%AA_%D8%A8%DB%8C%E2%80%8C%DB%8C%D9%86,mzn,Wikipedia:Notability (people),Notability,Guideline
nl,Q4663321,https://nl.wikipedia.org/wiki/Wikipedia:Relevantie/Personen,nl,Wikipedia:Notability (people),Notability,Guideline
or,Q4663321,https://or.wikipedia.org/wiki/%E0%AC%89%E0%AC%87%E0%AC%95%E0%AC%BF%E0%AC%AA%E0%AC%BF%E0%AC%A1%E0%AC%BC%E0%AC%BF%E0%AC%86:Notability_(people),or,Wikipedia:Notability (people),Notability,Guideline
pt,Q4663321,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Crit%C3%A9rios_de_notoriedade/Biografias,pt,Wikipedia:Notability (people),Notability,Guideline
ro,Q4663321,https://ro.wikipedia.org/wiki/Wikipedia:Articole_biografice,ro,Wikipedia:Notability (people),Notability,Guideline
ru,Q4663321,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8_%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D0%BF%D0%B5%D1%80%D1%81%D0%BE%D0%BD%D0%B0%D0%BB%D0%B8%D0%B9,ru,Wikipedia:Notability (people),Notability,Guideline
sah,Q4663321,https://sah.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%B8%D0%BF%D0%B8%D1%8D%D0%B4%D1%8C%D0%B8%D0%B9%D1%8D:%D0%94%D1%8C%D0%BE%D0%BD_%D1%81%D1%83%D0%BE%D0%BB%D1%82%D0%B0%D1%82%D1%8B%D0%BD_%D0%BA%D0%B8%D1%80%D0%B8%D1%82%D0%B8%D1%8D%D1%80%D0%B8%D0%B9%D0%B4%D1%8D%D1%80%D1%8D,sah,Wikipedia:Notability (people),Notability,Guideline
simple,Q4663321,https://simple.wikipedia.org/wiki/Wikipedia:Notability_(people),en-simple,Wikipedia:Notability (people),Notability,Guideline
si,Q4663321,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B7%83%E0%B6%82%E0%B6%9C%E0%B6%AB%E0%B7%8A%E2%80%8D%E0%B6%BA%E0%B6%AD%E0%B7%8A%E0%B7%80%E0%B6%BA_(%E0%B6%B4%E0%B7%94%E0%B6%AF%E0%B7%8A%E0%B6%9C%E0%B6%BD%E0%B6%BA%E0%B7%9D),si,Wikipedia:Notability (people),Notability,Guideline
sk,Q4663321,https://sk.wikipedia.org/wiki/Wikip%C3%A9dia:V%C3%BDznamnos%C5%A5_(%C4%BEudia),sk,Wikipedia:Notability (people),Notability,Guideline
sr,Q4663321,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%97%D0%BD%D0%B0%D1%87%D0%B0%D1%98_(%D1%99%D1%83%D0%B4%D0%B8),sr,Wikipedia:Notability (people),Notability,Guideline
sv,Q4663321,https://sv.wikipedia.org/wiki/Wikipedia:Relevanskriterier,sv,Wikipedia:Notability (people),Notability,Guideline
ta,Q4663321,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%95%E0%AF%81%E0%AE%B1%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%9F%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B5%E0%AE%B0%E0%AF%8D,ta,Wikipedia:Notability (people),Notability,Guideline
te,Q4663321,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%B5%E0%B0%BF%E0%B0%B7%E0%B0%AF_%E0%B0%AA%E0%B1%8D%E0%B0%B0%E0%B0%BE%E0%B0%AE%E0%B1%81%E0%B0%96%E0%B1%8D%E0%B0%AF%E0%B0%A4_(%E0%B0%B5%E0%B1%8D%E0%B0%AF%E0%B0%95%E0%B1%8D%E0%B0%A4%E0%B1%81%E0%B0%B2%E0%B1%81),te,Wikipedia:Notability (people),Notability,Guideline
