lang,QID,url,lang_href,policy_name_en,title,timestamp,order_within_wiki,order_across_wikis
id,Q4663356,https://id.wikipedia.org/wiki/Wikipedia:Asumsikan_niat_baik,id,Wikipedia:Assume good faith,Wikipedia:Asumsikan_niat_baik,2007-01-24T04:50:25Z,29,29
hr,Q4663356,https://hr.wikipedia.org/wiki/Wikipedija:Pretpostavite_dobru_namjeru,hr,Wikipedia:Assume good faith,Wikipedija:Pretpostavite_dobru_namjeru,2007-02-17T18:45:51Z,12,30
th,Q4663356,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%84%E0%B8%99%E0%B8%AD%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%95%E0%B9%83%E0%B8%88,th,Wikipedia:Assume good faith,วิกิพีเดีย:สันนิษฐานว่าคนอื่นสุจริตใจ,2007-02-21T12:06:04Z,17,31
ko,Q4663356,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%A2%8B%EC%9D%80_%EB%9C%BB%EC%9C%BC%EB%A1%9C_%EB%B3%B4%EA%B8%B0,ko,Wikipedia:Assume good faith,위키백과:좋은_뜻으로_보기,2007-05-13T12:42:43Z,14,32
ca,Q4663356,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Pressuposeu_bona_fe,ca,Wikipedia:Assume good faith,Viquipèdia:Pressuposeu_bona_fe,2007-05-22T22:51:16Z,21,33
fi,Q4663356,https://fi.wikipedia.org/wiki/Wikipedia:Oleta_muilta_hyv%C3%A4%C3%A4_tahtoa,fi,Wikipedia:Assume good faith,Wikipedia:Oleta_muilta_hyvää_tahtoa,2007-06-14T17:41:12Z,25,34
zh-yue,Q4663356,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E5%81%87%E5%AE%9A%E5%96%84%E6%84%8F,yue,Wikipedia:Assume good faith,Wikipedia:假定善意,2007-06-18T17:03:18Z,11,35
az,Q4663356,https://az.wikipedia.org/wiki/Vikipediya:Xo%C5%9Fniyy%C9%99tli_oldu%C4%9Funuzu_g%C3%B6st%C9%99rin,az,Wikipedia:Assume good faith,Vikipediya:Xoşniyyətli_olduğunuzu_göstərin,2007-07-05T11:06:45Z,2,36
lt,Q4663356,https://lt.wikipedia.org/wiki/Vikipedija:Geranori%C5%A1kumo_prezumpcija,lt,Wikipedia:Assume good faith,Vikipedija:Geranoriškumo_prezumpcija,2007-07-26T11:51:08Z,11,37
yi,Q4663356,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%93%D7%9F_%D7%96%D7%99%D7%99%D7%9F_%D7%9C%D7%9B%D7%A3_%D7%96%D7%9B%D7%95%D7%AA,yi,Wikipedia:Assume good faith,װיקיפּעדיע:דן_זיין_לכף_זכות,2007-08-03T19:12:51Z,21,38
gl,Q4663356,https://gl.wikipedia.org/wiki/Wikipedia:Asuma_a_boa_fe,gl,Wikipedia:Assume good faith,Wikipedia:Asuma_a_boa_fe,2007-10-04T10:50:17Z,16,39
br,Q4663356,https://br.wikipedia.org/wiki/Wikipedia:Kredi%C3%B1_e_feiz_vat_ar_genlabourerien,br,Wikipedia:Assume good faith,Wikipedia:Krediñ_e_feiz_vat_ar_genlabourerien,2008-02-18T15:01:37Z,14,40
af,Q4663356,https://af.wikipedia.org/wiki/Wikipedia:Aanvaar_goedertrou,af,Wikipedia:Assume good faith,Wikipedia:Aanvaar_goedertrou,2008-06-26T13:08:12Z,17,41
als,Q4663356,https://als.wikipedia.org/wiki/Wikipedia:Geh_von_guten_Absichten_aus,gsw,Wikipedia:Assume good faith,Wikipedia:Geh_von_guten_Absichten_aus,2009-06-03T07:57:20Z,10,42
uk,Q4663356,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9F%D1%80%D0%B8%D0%BF%D1%83%D1%81%D0%BA%D0%B0%D0%B9%D1%82%D0%B5_%D0%B4%D0%BE%D0%B1%D1%80%D1%96_%D0%BD%D0%B0%D0%BC%D1%96%D1%80%D0%B8,uk,Wikipedia:Assume good faith,Вікіпедія:Припускайте_добрі_наміри,2009-07-14T10:41:15Z,29,43
mk,Q4663356,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B5%D1%82%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%B5%D1%82%D0%B5_%D0%B4%D0%BE%D0%B1%D1%80%D0%BE%D0%BD%D0%B0%D0%BC%D0%B5%D1%80%D0%BD%D0%BE%D1%81%D1%82,mk,Wikipedia:Assume good faith,Википедија:Претпоставете_добронамерност,2009-07-23T01:31:42Z,23,44
bar,Q4663356,https://bar.wikipedia.org/wiki/Wikipedia:Geh_vo_guade_Osichtn_as,bar,Wikipedia:Assume good faith,Wikipedia:Geh_vo_guade_Osichtn_as,2009-08-14T08:52:02Z,1,45
jv,Q4663356,https://jv.wikipedia.org/wiki/Wikip%C3%A9dia:Niat_apik,jv,Wikipedia:Assume good faith,Wikipédia:Niat_apik,2009-10-02T21:26:43Z,12,46
be,Q4663356,https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%8B%D1%8F:%D0%97%D1%8B%D1%85%D0%BE%D0%B4%D0%B7%D1%8C%D1%86%D0%B5_%D0%B7_%D1%81%D1%83%D0%BC%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%81%D1%86%D1%96_%D1%9E%D0%B4%D0%B7%D0%B5%D0%BB%D1%8C%D0%BD%D1%96%D0%BA%D0%B0%D1%9E,be,Wikipedia:Assume good faith,Вікіпедыя:Зыходзьце_з_сумленнасці_ўдзельнікаў,2009-10-18T20:13:38Z,6,47
pl,Q4663356,https://pl.wikipedia.org/wiki/Wikipedia:Zak%C5%82adaj_dobr%C4%85_wol%C4%99,pl,Wikipedia:Assume good faith,Wikipedia:Zakładaj_dobrą_wolę,2010-01-25T02:07:54Z,42,48
sh,Q4663356,https://sh.wikipedia.org/wiki/Wikipedija:Pretpostavite_dobru_namjeru,sh,Wikipedia:Assume good faith,Wikipedija:Pretpostavite_dobru_namjeru,2010-08-05T21:20:07Z,18,49
si,Q4663356,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B7%83%E0%B6%AF%E0%B7%8A%E0%B6%B7%E0%B7%8F%E0%B7%80%E0%B6%BA_%E0%B6%85%E0%B6%B4%E0%B6%9A%E0%B6%BD%E0%B7%8A%E0%B6%B4%E0%B6%B1%E0%B6%BA_%E0%B6%9A%E0%B6%BB%E0%B6%B1%E0%B7%8A%E0%B6%B1,si,Wikipedia:Assume good faith,විකිපීඩියා:සද්භාවය_අපකල්පනය_කරන්න,2011-01-28T07:44:34Z,26,50
nds-nl,Q4663356,https://nds-nl.wikipedia.org/wiki/Wikipedia:Gao_uut_van_goeie_wil,nds-NL,Wikipedia:Assume good faith,Wikipedia:Gao_uut_van_goeie_wil,2011-01-29T14:58:22Z,3,51
ce,Q4663356,https://ce.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8:%D0%A5%D0%B8%D0%BB%D0%B8%D1%82%D0%B8%D0%B9%D1%88%D0%B0_%D1%85%D0%B0%D0%B7%D0%B0_%D0%BB%D0%B0%D0%B0%D0%BC,ce,Wikipedia:Assume good faith,Википеди:Хилитийша_хаза_лаам,2011-02-04T00:37:38Z,4,52
as,Q4663356,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AD%E0%A6%BE%E0%A6%B2_%E0%A6%AD%E0%A6%BE%E0%A7%B1_%E0%A7%B0%E0%A6%BE%E0%A6%96%E0%A6%95,as,Wikipedia:Assume good faith,ৱিকিপিডিয়া:ভাল_ভাৱ_ৰাখক,2011-08-14T10:05:12Z,18,53
el,Q4663356,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A5%CF%80%CE%BF%CE%B8%CE%AD%CF%83%CF%84%CE%B5_%CE%BA%CE%B1%CE%BB%CE%AE_%CF%80%CE%AF%CF%83%CF%84%CE%B7,el,Wikipedia:Assume good faith,Βικιπαίδεια:Υποθέστε_καλή_πίστη,2012-07-12T15:09:27Z,40,54
tl,Q4663356,https://tl.wikipedia.org/wiki/Wikipedia:Mag-hinuha_ng_katapatan,tl,Wikipedia:Assume good faith,Wikipedia:Mag-hinuha_ng_katapatan,2012-08-19T16:58:28Z,8,55
ba,Q4663356,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%B7%D0%B3%D0%B5_%D0%BD%D0%B8%D3%99%D1%82_%D0%BC%D0%B5%D0%BD%D3%99%D0%BD%D0%B4%D0%B5%D1%80_%D1%82%D0%B8%D0%BF_%D1%83%D0%B9%D0%BB%D0%B0%D2%93%D1%8B%D2%99,ba,Wikipedia:Assume good faith,Википедия:Изге_ниәт_менәндер_тип_уйлағыҙ,2012-09-22T21:21:18Z,5,56
te,Q4663356,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%B8%E0%B0%A6%E0%B1%81%E0%B0%A6%E0%B1%8D%E0%B0%A6%E0%B1%87%E0%B0%B6%E0%B0%AE%E0%B1%87%E0%B0%A8%E0%B0%A8%E0%B0%BF_%E0%B0%AD%E0%B0%BE%E0%B0%B5%E0%B0%BF%E0%B0%82%E0%B0%9A%E0%B0%82%E0%B0%A1%E0%B0%BF,te,Wikipedia:Assume good faith,వికీపీడియా:సదుద్దేశమేనని_భావించండి,2012-11-03T14:47:35Z,24,57
eo,Q4663356,https://eo.wikipedia.org/wiki/Vikipedio:Supozu_bonajn_intencojn,eo,Wikipedia:Assume good faith,Vikipedio:Supozu_bonajn_intencojn,2012-11-11T11:40:25Z,32,58
tt,Q4663356,https://tt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%AF%D1%85%D1%88%D1%8B_%D0%BD%D0%B8%D1%8F%D1%82_%D0%BC%D3%99%D1%81%D0%BB%D3%99%D0%B3%D0%B5,tt,Wikipedia:Assume good faith,Википедия:Яхшы_ният_мәсләге,2013-04-30T18:04:22Z,12,59
ilo,Q4663356,https://ilo.wikipedia.org/wiki/Wikipedia:Ipagarup_ti_naimbag_a_pammati,ilo,Wikipedia:Assume good faith,Wikipedia:Ipagarup_ti_naimbag_a_pammati,2013-07-17T17:04:08Z,12,60
sco,Q4663356,https://sco.wikipedia.org/wiki/Wikipedia:Assume_guid_faith,sco,Wikipedia:Assume good faith,Wikipedia:Assume_guid_faith,2014-09-11T14:46:32Z,8,61
hi,Q4663356,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%85%E0%A4%9A%E0%A5%8D%E0%A4%9B%E0%A5%80_%E0%A4%A8%E0%A5%80%E0%A4%AF%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%87,hi,Wikipedia:Assume good faith,विकिपीडिया:अच्छी_नीयत_माने,2014-10-01T14:17:15Z,19,62
azb,Q4663356,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%DB%8C%D8%A7%D8%AE%D8%B4%DB%8C_%D9%86%DB%8C%D8%AA_%D9%81%D8%B1%D8%B6%DB%8C,azb,Wikipedia:Assume good faith,ویکی‌پدیا:یاخشی_نیت_فرضی,2016-01-26T18:42:59Z,26,63
ur,Q4663356,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D9%86%DB%8C%DA%A9_%D9%86%DB%8C%D8%AA%DB%8C_%D9%81%D8%B1%D8%B6_%DA%A9%D8%B1%DB%8C%DA%BA,ur,Wikipedia:Assume good faith,ویکیپیڈیا:نیک_نیتی_فرض_کریں,2016-08-31T06:36:51Z,38,64
uz,Q4663356,https://uz.wikipedia.org/wiki/Vikipediya:Ezgu_maqsadni_ko%CA%BBzlang,uz,Wikipedia:Assume good faith,Vikipediya:Ezgu_maqsadni_koʻzlang,2017-03-19T12:04:41Z,14,65
ckb,Q4663356,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D9%84%DB%8E%DA%A9%D8%AF%D8%A7%D9%86%DB%95%D9%88%DB%95%D8%AA_%D8%A8%D8%A7%D8%B4_%D8%A8%DB%8E%D8%AA,ckb,Wikipedia:Assume good faith,ویکیپیدیا:لێکدانەوەت_باش_بێت,2017-08-18T11:45:53Z,21,66
mr,Q4663356,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B8%E0%A4%A6%E0%A5%8D%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%A8%E0%A4%BE_%E0%A4%97%E0%A5%83%E0%A4%B9%E0%A5%80%E0%A4%A4_%E0%A4%A7%E0%A4%B0%E0%A4%BE,mr,Wikipedia:Assume good faith,विकिपीडिया:सद्भावना_गृहीत_धरा,2017-11-13T04:07:13Z,13,67
be-tarask,Q4663356,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%9A%D1%96%D1%80%D1%83%D0%B9%D1%86%D0%B5%D1%81%D1%8F_%D1%81%D1%83%D0%BC%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%81%D1%8C%D1%86%D1%8E_%D1%9E%D0%B4%D0%B7%D0%B5%D0%BB%D1%8C%D0%BD%D1%96%D0%BA%D0%B0%D1%9E,be-tarask,Wikipedia:Assume good faith,Вікіпэдыя:Кіруйцеся_сумленнасьцю_ўдзельнікаў,2018-09-10T11:32:57Z,14,68
sq,Q4663356,https://sq.wikipedia.org/wiki/Wikipedia:Mir%C3%ABbesimi,sq,Wikipedia:Assume good faith,Wikipedia:Mirëbesimi,2019-01-18T21:25:52Z,17,69
min,Q4663356,https://min.wikipedia.org/wiki/Wikipedia:Basangko_elok,min,Wikipedia:Assume good faith,Wikipedia:Basangko_elok,2019-04-03T14:37:48Z,15,70
he,Q4663356,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%94%D7%A0%D7%97%D7%AA_%D7%9B%D7%95%D7%95%D7%A0%D7%94_%D7%98%D7%95%D7%91%D7%94,he,Wikipedia:Assume good faith,ויקיפדיה:הנחת_כוונה_טובה,2020-04-18T10:12:14Z,35,71
hy,Q4663356,https://hy.wikipedia.org/wiki/%D5%8E%D5%AB%D6%84%D5%AB%D5%BA%D5%A5%D5%A4%D5%AB%D5%A1:%D4%B5%D5%B6%D5%A9%D5%A1%D5%A4%D6%80%D5%A5%D6%84_%D5%A2%D5%A1%D6%80%D5%AB_%D5%B4%D5%BF%D5%A1%D5%A4%D6%80%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6%D5%B6%D5%A5%D6%80,hy,Wikipedia:Assume good faith,Վիքիպեդիա:Ենթադրեք_բարի_մտադրություններ,2020-08-20T13:52:22Z,25,72
arz,Q4663356,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D9%81%D8%AA%D8%B1%D8%B6_%D8%AD%D8%B3%D9%86_%D8%A7%D9%84%D9%86%D9%8A%D9%87,arz,Wikipedia:Assume good faith,ويكيبيديا:افترض_حسن_النيه,2020-12-01T07:33:20Z,29,73
sl,Q4663356,https://sl.wikipedia.org/wiki/Wikipedija:Predpostavimo_dobronamernost,sl,Wikipedia:Assume good faith,Wikipedija:Predpostavimo_dobronamernost,2021-04-06T18:51:24Z,31,74
kaa,Q4663356,https://kaa.wikipedia.org/wiki/Wikipedia:Iygilikli_maqsetti_g%C3%B3zle%C5%84,kaa,Wikipedia:Assume good faith,Wikipedia:Iygilikli_maqsetti_gózleń,2024-03-25T16:09:14Z,7,75
en,Q4663389,https://en.wikipedia.org/wiki/Wikipedia:Biographies_of_living_persons,en,policy on material about living persons on a Wikimedia content project,Wikipedia:Biographies_of_living_persons,2005-12-17T18:43:27Z,64,0
kn,Q4663389,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:Biographies_of_living_persons,kn,policy on material about living persons on a Wikimedia content project,ವಿಕಿಪೀಡಿಯ:Biographies_of_living_persons,2005-12-17T18:43:27Z,1,1
zh,Q4663389,https://zh.wikipedia.org/wiki/Wikipedia:%E7%94%9F%E8%80%85%E5%82%B3%E8%A8%98,zh,policy on material about living persons on a Wikimedia content project,Wikipedia:生者傳記,2006-01-14T16:54:44Z,33,2
de,Q4663389,https://de.wikipedia.org/wiki/Wikipedia:Artikel_%C3%BCber_lebende_Personen,de,policy on material about living persons on a Wikimedia content project,Wikipedia:Artikel_über_lebende_Personen,2006-06-07T08:19:15Z,30,3
ja,Q4663389,https://ja.wikipedia.org/wiki/Wikipedia:%E5%AD%98%E5%91%BD%E4%BA%BA%E7%89%A9%E3%81%AE%E4%BC%9D%E8%A8%98,ja,policy on material about living persons on a Wikimedia content project,Wikipedia:存命人物の伝記,2006-06-17T16:23:05Z,39,4
fa,Q4663389,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%E2%80%8C%D9%86%D8%A7%D9%85%D9%87_%D8%B2%D9%86%D8%AF%DA%AF%D8%A7%D9%86,fa,policy on material about living persons on a Wikimedia content project,ویکی‌پدیا:زندگی‌نامه_زندگان,2006-07-11T23:30:36Z,18,5
ru,Q4663389,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%B8%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%B8_%D1%81%D0%BE%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,ru,policy on material about living persons on a Wikimedia content project,Википедия:Биографии_современников,2006-08-12T15:23:14Z,26,6
fi,Q4663389,https://fi.wikipedia.org/wiki/Wikipedia:Artikkelit_el%C3%A4vist%C3%A4_henkil%C3%B6ist%C3%A4,fi,policy on material about living persons on a Wikimedia content project,Wikipedia:Artikkelit_elävistä_henkilöistä,2006-09-09T01:27:43Z,23,7
th,Q4663389,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%B4%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B8%E0%B8%84%E0%B8%84%E0%B8%A5%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88,th,policy on material about living persons on a Wikimedia content project,วิกิพีเดีย:ชีวประวัติของบุคคลที่มีชีวิตอยู่,2006-09-13T05:20:03Z,13,8
sv,Q4663389,https://sv.wikipedia.org/wiki/Wikipedia:Artiklar_om_nu_levande_personer,sv,policy on material about living persons on a Wikimedia content project,Wikipedia:Artiklar_om_nu_levande_personer,2006-10-21T10:36:39Z,30,9
id,Q4663389,https://id.wikipedia.org/wiki/Wikipedia:Biografi_tokoh_yang_masih_hidup,id,policy on material about living persons on a Wikimedia content project,Wikipedia:Biografi_tokoh_yang_masih_hidup,2006-10-21T19:31:17Z,23,10
sl,Q4663389,https://sl.wikipedia.org/wiki/Wikipedija:Biografije_%C5%BEive%C4%8Dih_oseb,sl,policy on material about living persons on a Wikimedia content project,Wikipedija:Biografije_živečih_oseb,2006-11-22T16:59:15Z,20,11
yi,Q4663389,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%91%D7%99%D7%90%D7%92%D7%A8%D7%90%D7%A4%D7%99%D7%A2%D7%A1_%D7%A4%D7%95%D7%9F_%D7%9C%D7%A2%D7%91%D7%A2%D7%93%D7%99%D7%92%D7%A2_%D7%A4%D7%A2%D7%A8%D7%96%D7%A2%D7%A0%D7%9C%D7%99%D7%9B%D7%A7%D7%99%D7%99%D7%98%D7%9F,yi,policy on material about living persons on a Wikimedia content project,װיקיפּעדיע:ביאגראפיעס_פון_לעבעדיגע_פערזענליכקייטן,2006-11-28T19:48:30Z,17,12
hr,Q4663389,https://hr.wikipedia.org/wiki/Wikipedija:%C5%BDivotopisi_%C5%BEivih_osoba,hr,policy on material about living persons on a Wikimedia content project,Wikipedija:Životopisi_živih_osoba,2006-11-30T19:08:20Z,9,13
tr,Q4663389,https://tr.wikipedia.org/wiki/Vikipedi:Ya%C5%9Fayan_insanlar%C4%B1n_biyografileri,tr,policy on material about living persons on a Wikimedia content project,Vikipedi:Yaşayan_insanların_biyografileri,2006-12-13T02:22:45Z,32,14
bg,Q4663389,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%91%D0%B8%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%B8_%D0%BD%D0%B0_%D0%B6%D0%B8%D0%B2%D0%B8_%D1%85%D0%BE%D1%80%D0%B0,bg,policy on material about living persons on a Wikimedia content project,Уикипедия:Биографии_на_живи_хора,2006-12-14T09:17:02Z,23,15
hu,Q4663389,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:%C3%89l%C5%91_szem%C3%A9lyek_%C3%A9letrajza,hu,policy on material about living persons on a Wikimedia content project,Wikipédia:Élő_személyek_életrajza,2007-01-23T12:07:57Z,32,16
cs,Q4663389,https://cs.wikipedia.org/wiki/Wikipedie:%C4%8Cl%C3%A1nky_o_%C5%BEij%C3%ADc%C3%ADch_lidech,cs,policy on material about living persons on a Wikimedia content project,Wikipedie:Články_o_žijících_lidech,2007-02-07T16:44:38Z,33,17
el,Q4663389,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%92%CE%B9%CE%BF%CE%B3%CF%81%CE%B1%CF%86%CE%AF%CE%B5%CF%82_%CE%B6%CF%8E%CE%BD%CF%84%CF%89%CE%BD_%CF%80%CF%81%CE%BF%CF%83%CF%8E%CF%80%CF%89%CE%BD,el,policy on material about living persons on a Wikimedia content project,Βικιπαίδεια:Βιογραφίες_ζώντων_προσώπων,2007-04-15T13:08:25Z,21,18
zh-yue,Q4663389,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E8%AC%9B%E5%9C%A8%E7%94%9F%E5%98%85%E4%BA%BA,yue,policy on material about living persons on a Wikimedia content project,Wikipedia:講在生嘅人,2007-06-26T09:15:37Z,16,19
nl,Q4663389,https://nl.wikipedia.org/wiki/Wikipedia:Biografie%C3%ABn_van_levende_personen,nl,policy on material about living persons on a Wikimedia content project,Wikipedia:Biografieën_van_levende_personen,2007-08-17T17:25:36Z,32,20
es,Q4663389,https://es.wikipedia.org/wiki/Wikipedia:Biograf%C3%ADas_de_personas_vivas,es,policy on material about living persons on a Wikimedia content project,Wikipedia:Biografías_de_personas_vivas,2007-09-12T14:11:24Z,32,21
gl,Q4663389,https://gl.wikipedia.org/wiki/Wikipedia:Biograf%C3%ADas_de_persoas_vivas,gl,policy on material about living persons on a Wikimedia content project,Wikipedia:Biografías_de_persoas_vivas,2007-10-29T15:57:22Z,17,22
ml,Q4663389,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%9C%E0%B5%80%E0%B4%B5%E0%B4%BF%E0%B4%9A%E0%B5%8D%E0%B4%9A%E0%B4%BF%E0%B4%B0%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%81%E0%B4%A8%E0%B5%8D%E0%B4%A8_%E0%B4%B5%E0%B5%8D%E0%B4%AF%E0%B4%95%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%95%E0%B4%B3%E0%B5%81%E0%B4%9F%E0%B5%86_%E0%B4%9C%E0%B5%80%E0%B4%B5%E0%B4%9A%E0%B4%B0%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%BE,ml,policy on material about living persons on a Wikimedia content project,വിക്കിപീഡിയ:ജീവിച്ചിരിക്കുന്ന_വ്യക്തികളുടെ_ജീവചരിത്രങ്ങൾ,2007-11-04T19:21:48Z,18,23
fr,Q4663389,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Biographie_de_personne_vivante,fr,policy on material about living persons on a Wikimedia content project,Wikipédia:Biographie_de_personne_vivante,2007-12-17T14:33:10Z,42,24
pt,Q4663389,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Biografias_de_pessoas_vivas,pt,policy on material about living persons on a Wikimedia content project,Wikipédia:Biografias_de_pessoas_vivas,2008-03-08T15:30:11Z,51,25
